step,particle,species,x1,x2,v1,v2,f1,f2,a1,a2
5,3,B,2.059229580898975,0.810110332874485,-1.0337221933249152,-0.9823584580633593,-1.2598357528812096,2.250517499416505,-0.6299178764406048,1.1252587497082525
5,4,A,1.737921353763004,1.9882318606721323,0.9153786081755766,0.9029707715192847,-1.3943137391976144,-3.1093695307804916,-1.3943137391976144,-3.1093695307804916
6,0,A,0.05207820678111173,0.002230117090780639,1.0064605996488643,0.06668238536464544,-4.750506000077089,0.12507802392494127,-4.750506000077089,0.12507802392494127
6,1,B,1.1487626558593897,0.25220873193552895,-1.0167243925640723,0.08454672289860687,3.5494784407100153,3.6992622386019125,1.7747392203550076,1.8496311193009563
6,2,A,0.505669331198503,1.395560296664701,-0.7963300540121732,0.8333073372612909,3.4700744741502993,-3.215787530745417,3.4700744741502993,-3.215787530745417
6,3,B,2.0488608630719036,0.8003430112313368,-1.0393728090624998,-0.9698893001154452,-1.0004105421466023,2.737145679750663,-0.5002052710733011,1.3685728398753314
6,4,A,1.7470054241578,1.9971060999107861,0.9020638576164086,0.870695431807722,-1.2686363726366232,-3.3456984115320996,-1.2686363726366232,-3.3456984115320996
7,0,A,0.06190528747759652,0.0029031948456233404,0.9419829810773119,0.06388373238058506,-8.145017714233388,-0.6848086207370182,-8.145017714233388,-0.6848086207370182
7,1,B,1.1386841488947668,0.2531466807204801,-0.991334135993649,0.10452585214708043,6.6066241874611045,4.292389460787649,3.3033120937305522,2.1461947303938245
7,2,A,0.49787953438208876,1.4037325806607766,-0.7620690008841163,0.8009064558176515,3.3821361514614967,-3.2643887579808895,3.3821361514614967,-3.2643887579808895
7,3,B,2.038442124717725,0.7907125468721761,-1.0435470114139367,-0.9551320594230028,-0.6692703984230322,3.165750597226526,-0.3346351992115161,1.582875298613263
7,4,A,1.7559626309153322,2.0056457693082868,0.8898483146218994,0.8364222263535948,-1.1744722262661802,-3.5089426792962675,-1.1744722262661802,-3.5089426792962675
8,0,A,0.07091786640265797,0.00350779173839234,0.8391821760971842,0.05177537910089896,-12.415143281792218,-1.7368620352002013,-12.415143281792218,-1.7368620352002013
8,1,B,1.1289359731395168,0.25429924897847056,-0.9486144170532396,0.12800098024825513,10.481263388702947,5.097661779682495,5.240631694351474,2.5488308898412475
8,2,A,0.49042795118082066,1.411578425781054,-0.7286717547641042,0.7680564271877022,3.2973130725413813,-3.3056169680082363,3.2973130725413813,-3.3056169680082363
8,3,B,2.027989922843625,0.7812403700428767,-1.0458668052788278,-0.9383255801118595,-0.2586471475296652,3.5568411272293234,-0.1293235737648326,1.7784205636146617
8,4,A,1.764802390450238,2.013834544437858,0.8784520233309556,0.800817393438602,-1.104786031922445,-3.612023903703381,-1.104786031922445,-3.612023903703381
9,0,A,0.0786889309995402,0.00393870242764132,0.6899922298059233,0.02802639631904534,-17.422845976459936,-3.012934521170521,-17.422845976459936,-3.012934521170521
9,1,B,1.119711860553702,0.2557067003254452,-0.8848846925448184,0.1559564883656911,15.010626414665552,6.084541467291621,7.505313207332776,3.0422707336458106
9,2,A,0.4833060992868067,1.4190937092045306,-0.6961023018265955,0.7348323538331369,3.2165775149608535,-3.339197702905775,3.2165775149608535,-3.339197702905775
9,3,B,2.0175247886121483,0.7719460352699389,-1.0458898897778512,-0.919598070031985,0.2494133479174374,3.9341629047193094,0.1247066739587187,1.9670814523596547
9,4,A,1.7735316713819513,2.021662117177059,0.8676592366659186,0.764424413180409,-1.053771301083907,-3.6665721479346347,-1.053771301083907,-3.6665721479346347
10,0,A,0.08471771099877644,0.004068319664773247,0.4892626478017824,-0.009123256290689136,-22.723070424368213,-4.41699600077637,-22.723070424368213,-4.41699600077637
10,1,B,1.1112382792886204,0.2574183787457844,-0.7980757408277972,0.1890134457797954,19.712954272143133,7.138241498350391,9.856477136071566,3.5691207491751955
10,2,A,0.47650590514428875,1.4262750728577167,-0.6643166914527265,0.7013136436366807,3.140544559813269,-3.36454433638515,3.140544559813269,-3.36454433638515
10,3,B,2.007072125048068,0.762848408642237,-1.0430505273225532,-0.8989475947305647,0.8863316341959548,4.3260272158495425,0.4431658170979774,2.1630136079247713
10,4,A,1.7821555751835563,2.029123032701466,0.8573065799515778,0.7276779105555464,-1.0167600417841425,-3.682728377038414,-1.0167600417841425,-3.682728377038414
11,0,A,0.08847418395557585,0.003756237301827537,0.238073177382455,-0.05997952178718978,-27.51482365949732,-5.754257098523754,-27.51482365949732,-5.754257098523754
11,1,B,1.103750345737146,0.2594869692410411,-0.6894560233591696,0.22695293350011025,23.734932715306076,8.03755358977539,11.867466357653038,4.018776794887695
11,2,A,0.47001976545775215,1.4331199820772642,-0.6332661766072667,0.6675862414228018,3.069558409278841,-3.3809361063896066,3.069558409278841,-3.3809361063896066
11,3,B,1.9966637780656973,0.7539670833753276,-1.036583689777093,-0.8762155990140019,1.7004033839857688,4.766771070776998,0.8502016919928844,2.383385535388499
11,4,A,1.790677802980983,2.0362156753881697,0.8472724254972919,0.6909186113921661,-0.9900708490733652,-3.6691314556390267,-0.9900708490733652,-3.6691314556390267
12,0,A,0.08947917454642554,0.002868729229029451,-0.053447230826517145,-0.12254538442372077,-30.789257982297208,-6.7589154287824424,-30.789257982297208,-6.7589154287824424
12,1,B,1.097449158821437,0.2619574374157866,-0.5651258437261331,0.2682520403424843,25.997139137908267,8.482089147173635,12.998569568954133,4.241044573586818
12,2,A,0.4638405816121434,1.4396267976861727,-0.6028996456565794,0.6337425716040346,3.003747780858611,-3.387797857364141,3.003747780858611,-3.387797857364141
12,3,B,1.986340451252526,0.745324096661957,-1.0254346585982343,-0.8510545959585725,2.759209087555879,5.2976301513943,1.3796045437779394,2.64881507569715
12,4,A,1.799101023693502,2.0429414049293095,0.8374678811317926,0.6544079240518696,-0.9708380240255524,-3.6330060124213497,-0.9708380240255524,-3.6330060124213497
13,0,A,0.08740523933904551,0.0013053296133531214,-0.3659711688033189,-0.1922853511704149,-31.715529613063172,-7.189077920556384,-31.715529613063172,-7.189077920556384
13,1,B,1.0924478288626234,0.2648520100478908,-0.436182011009445,0.3099285357272413,25.58039394876793,8.188509006729081,12.790196974383965,4.0942545033645406
13,2,A,0.45796177254462056,1.445794833509345,-0.5731656179173011,0.5998784606163321,2.9430577669970077,-3.3850243401768827,2.9430577669970077,-3.3850243401768827
13,3,B,1.9761550848937326,0.7369459914561561,-1.0081643283743502,-0.8228957845772933,4.148923001995653,5.965894401117362,2.0744615009978267,2.982947200558681
13,4,A,1.8074271606036187,2.049303833869207,0.8278294654881724,0.6183413882541844,-0.9568451046974211,-3.580301147113174,-0.9568451046974211,-3.580301147113174
14,0,A,0.08215975117035916,-9.76977794378847e-4,-0.6748869970219763,-0.26295972496261383,-30.067636030668254,-6.945796837883399,-30.067636030668254,-6.945796837883399
14,1,B,1.088725518601248,0.2681560081303314,-0.31683261503653304,0.3479349473829496,22.15936444039582,7.0140556555543085,11.07968222019791,3.5070278277771543
14,2,A,0.4523772692537974,1.4516243668984994,-0.5440139995391807,0.5660872260489724,2.887265908627323,-3.3732225732952976,2.887265908627323,-3.3732225732952976
14,3,B,1.966177164685039,0.7288661809704111,-0.9828735677837819,-0.7909289989137924,5.967381234229537,6.820819864283877,2.9836906171147684,3.4104099321419383
14,4,A,1.8156576130032656,2.0553082326943932,0.8183133622017613,0.5828606019753213,-0.9463755525844242,-3.515856108659487,-0.9463755525844242,-3.515856108659487
15,0,A,0.07390749939860598,-0.003953864885899155,-0.9569911432672363,-0.3283148203623363,-26.353193218383772,-6.1252222420611,-26.353193218383772,-6.1252222420611
15,1,B,1.0861111765618927,0.27181070899554977,-0.22106335813787403,0.3780150592894188,16.148338319066234,5.017989107033477,8.074169159533117,2.5089945535167386
15,2,A,0.44708149255383695,1.4571165780303243,-0.5153977119815051,0.5324523926231062,2.8359916029081287,-3.35374411187794,2.8359916029081287,-3.35374411187794
15,3,B,1.956497613538057,0.7211274114778803,-0.9471877370068826,-0.7541155504985131,8.306951076528412,7.904559501828591,4.153475538264206,3.9522797509142955
15,4,A,1.823793427847654,2.0609610459087135,0.8088910455382514,0.5480634101574067,-0.9380877801190035,-3.443582254923027,-0.9380877801190035,-3.443582254923027
16,0,A,0.06301992830501443,-0.007543274201625573,-1.1963928896340787,-0.38373735818089416,-21.52715605498479,-4.9592853216504595,-21.52715605498479,-4.9592853216504595
16,1,B,1.0843042514384906,0.2757163093161198,-0.15957698410619114,0.39660454092748376,8.446211293605812,2.4178035481924627,4.223105646802906,1.2089017740962313
16,2,A,0.4420693150141673,1.4622734147509615,-0.4872742139226144,0.4990412580184067,2.788708008870045,-3.328482809062851,2.788708008870045,-3.328482809062851
16,3,B,1.9472334099449014,0.7137838699604409,-0.898362472538039,-0.7112626162672553,11.22315471100773,9.236614190675212,5.611577355503865,4.618307095337606
16,4,A,1.8318354339140306,2.0662695008975414,0.7995460168451651,0.5140122508419998,-0.9309179584987979,-3.366649608154365,-0.9309179584987979,-3.366649608154365
17,0,A,0.049979641605924406,-0.011628612049517038,-1.3867353603532349,-0.42703321755704904,-16.541338088846416,-3.6998865535804986,-16.541338088846416,-3.6998865535804986
17,1,B,1.0829196368797689,0.27974279981409944,-0.1383781563108144,0.40138739537146084,0.0333198245455979,-0.5046617706013354,0.01665991227279895,-0.2523308853006677
17,2,A,0.43733600827538466,1.4670974031906925,-0.45960685895515274,0.4659011187508777,2.744762984622316,-3.2995450444443897,2.744762984622316,-3.2995450444443897
17,3,B,1.9385303640872962,0.7069021591525352,-0.8335864203987797,-0.6611916985874544,14.6872661446939,10.791752881244086,7.34363307234695,5.395876440622043
17,4,A,1.8397843481845573,2.0712412909255535,0.7902713727275912,0.4807407052381363,-0.9240108650153993,-3.287659512617864,-0.9240108650153993,-3.287659512617864
18,0,A,0.03528522109794974,-0.016083938552766554,-1.5296780859292491,-0.45819500539216174,-12.047207026356476,-2.5324710134420436,-12.047207026356476,-2.5324710134420436
18,1,B,1.0815366883122743,0.283744057223549,-0.15896652102892483,0.39146255083300774,-8.268665711786944,-3.4652760447794093,-4.134332855893472,-1.7326380223897047
18,2,A,0.43287717783506424,1.471591437125979,-0.4323659819706033,0.4330586813145798,2.70341241228758,-3.2689424428163587,2.70341241228758,-3.2689424428163587
18,3,B,1.9305616815369258,0.7005600359886918,-0.7505454117301524,-0.6030236345191509,18.529137322755002,12.47547274607549,9.264568661377501,6.237736373037745
18,4,A,1.8476408613685824,2.075884315002304,0.7810679334180226,0.44825849144987107,-0.9166769968991632,-3.2087832450376768,-0.9166769968991632,-3.2087832450376768
19,0,A,0.01938607988733942,-0.020792512157360273,-1.631630498444184,-0.4786183307236718,-8.343275476630508,-1.5521940528599751,-8.343275476630508,-1.5521940528599751
19,1,B,1.0797403064591904,0.2875720508307596,-0.21915099840361663,0.367333973076045,-15.805125238090115,-6.186155058005838,-7.9025626190450575,-3.093077529002919
19,2,A,0.4286886886359726,1.475758576816984,-0.4055295794868269,0.40052198000223305,2.663868084467634,-3.2383978196526555,2.663868084467634,-3.2383978196526555
19,3,B,1.9235194558526931,0.6948416864621522,-0.6482403036172535,-0.536563453743305,22.392905922404086,14.108599564263125,11.196452961202043,7.0542997821315625
19,4,A,1.8554057068529177,2.080206460754551,0.7719426819727815,0.4165553120559551,-0.9083732921510961,-3.131852633744657,-0.9083732921510961,-3.131852633744657
20,0,A,0.0026526111290660543,-0.02565630516723999,-1.7006910160479647,-0.49029223896275964,-5.468828044125604,-0.7825875949575853,-5.468828044125604,-0.7825875949575853
20,1,B,1.077153668344202,0.2910907366850699,-0.31367562955249007,0.3308944076183373,-22.004727221461266,-8.389671125077161,-11.002363610730633,-4.1948355625385805
20,2,A,0.4247665862453277,1.4796018767260237,-0.3790834315222702,0.36828363466862024,2.62536150844368,-3.209271247068016,2.62536150844368,-3.209271247068016
20,3,B,1.9175968754645807,0.6898287669138257,-0.5278907958708001,-0.46269213249538477,25.74689717617678,15.439928934906453,12.87344858808839,7.719964467453226
20,4,A,1.863079715008038,2.084215421243423,0.7629072984168594,0.3856040540481942,-0.8987034190335919,-3.05839896780369,-0.8987034190335919,-3.05839896780369
21,0,A,-0.014627740433619875,-0.030598356936615466,-1.7446612840647409,-0.4952343335806023,-3.325225559229603,-0.20583132861092712,-3.325225559229603,-0.20583132861092712
21,1,B,1.0734667938681406,0.29418993898312634,-0.43459349795685887,0.28535942294088124,-26.36242014028713,-9.824322745905226,-13.181210070143566,-4.912161372952613
21,2,A,0.4211070200055272,1.4831242495103565,-0.35302052362582714,0.33632444703789455,2.587220070844743,-3.182566279075261,2.587220070844743,-3.182566279075261
21,3,B,1.9129616399352771,0.6855878438122445,-0.39355391345441415,-0.38358638861292205,27.98785579037591,16.202368618078218,13.993927895187955,8.101184309039109
21,4,A,1.870663852821255,2.087918541835515,0.7539766305131645,0.35536381788672244,-0.887430161703919,-2.989648264486804,-0.887430161703919,-2.989648264486804
22,0,A,-0.032240614552228763,-0.03556099183885204,-1.7701172721069698,-0.49519958900535005,-1.7659720492162092,0.21278024366143003,-1.7659720492162092,0.21278024366143003
22,1,B,1.0684617983850648,0.29679792514388753,-0.571852806694495,0.23497083036778665,-28.541303354767958,-10.33111428333341,-14.270651677383979,-5.165557141666705
22,2,A,0.41770617577281116,1.4863283656667816,-0.32733971428790254,0.3046167584037751,2.5489417967400563,-3.1589714477484168,2.5489417967400563,-3.1589714477484168
22,3,B,1.9097257971954924,0.6821570391415672,-0.2520022205115935,-0.3025709696182821,28.632821386750685,16.203798979777577,14.316410693375342,8.101899489888789
22,4,A,1.8781592476183013,2.0913226976011576,0.7451670408071043,0.3257831091024954,-0.8744877795065716,-2.9264934923571806,-0.8744877795065716,-2.9264934923571806
23,0,A,-0.05003008587575927,-0.04050234871672247,-1.782180971539376,-0.4915846960063461,-0.646767837264935,0.5101983561394194,-0.646767837264935,0.5101983561394194
23,1,B,1.0620297377342507,0.2988893555904821,-0.7144971204791517,0.1843663039520521,-28.51642215909358,-9.910696282960757,-14.25821107954679,-4.955348141480378
23,2,A,0.41456022571976914,1.489216584678432,-0.3020437769252704,0.2731273626133679,2.5102456757861797,-3.1389077103338376,2.5102456757861797,-3.1389077103338376
23,3,B,1.9079215955250453,0.6795364244198788,-0.11163785567676054,-0.22353927511111205,27.512924547179484,15.408878823090767,13.756462273589742,7.704439411545383
23,4,A,1.885567193637397,2.0944342040175647,0.7364947007765354,0.2968032757110439,-0.8599802266071482,-2.8694731859355906,-0.8599802266071482,-2.8694731859355906
24,0,A,-0.06788423398301628,-0.04539268575897896,-1.7846474914084463,-0.48543981554787197,0.15346386345092092,0.7187777355554305,0.15346386345092092,0.7187777355554305
24,1,B,1.0541718559754818,0.3004852512229286,-0.8523581986408679,0.13775023462325453,-26.6280091055896,-8.735731448558129,-13.3140045527948,-4.367865724279064
24,2,A,0.41166530023430575,1.491790912919049,-0.2771371661336175,0.24181997417108692,2.47107648254397,-3.122569978121365,2.47107648254397,-3.122569978121365
24,3,B,1.9074930400819572,0.677686253639345,0.019263517503942396,-0.15012131106376114,24.847624725098594,13.958306795849873,12.423812362549297,6.979153397924937
24,4,A,1.892889141633832,2.0972587631153785,0.7279740198159801,0.26836199425774865,-0.844155965503884,-2.8187831047258083,-0.844155965503884,-2.8187831047258083
25,0,A,-0.0857230357039282,-0.050211145027679906,-1.7802408756285366,-0.47752524599850543,0.727859292530994,0.8641361743178932,0.727859292530994,0.8641361743178932
25,1,B,1.0449825737614333,0.30164436028294717,-0.9776272555622412,0.09818502869411161,-23.479613662955916,-7.090350923099483,-11.739806831477958,-3.5451754615497415
25,2,A,0.4090174823970968,1.4940529841618537,-0.2526239855177276,0.2106573169387338,2.431559640633658,-3.1099614683477848,2.431559640633658,-3.1099614683477848
25,3,B,1.908306865875124,0.6765339981986036,0.1342514691038743,-0.0849492770607585,21.14755591487355,12.110506805352207,10.573777957436775,6.055253402676104
25,4,A,1.9001266740337166,2.0998014439027197,0.7196164340630418,0.24039642579301024,-0.8273611850822832,-2.774330588222833,-0.8273611850822832,-2.774330588222833
26,0,A,-0.10348905149558701,-0.054943190678949066,-1.7708798861100494,-0.46837779028879173,1.1443386111664302,0.9653549676248825,1.1443386111664302,0.9653549676248825
26,1,B,1.034619310864237,0.3024489517968108,-1.0856794085034704,0.06727461077549457,-19.741247513532635,-5.27381624434808,-9.870623756766317,-2.63690812217404
26,2,A,0.4066128205239512,1.4960040592578236,-0.22850657338571168,0.17960289757092962,2.3919227857691925,-3.100922405213599,2.3919227857691925,-3.100922405213599
26,3,B,1.9101780694640347,0.6759872680981298,0.2296577834062452,-0.029310001950882958,17.014969806075467,10.145203238597844,8.507484903037733,5.072601619298922
26,4,A,1.9072814703150929,2.1020666916312387,0.7114297096902367,0.21284567506858476,-0.8099836894784512,-2.735819556661049,-0.8099836894784512,-2.735819556661049
27,0,A,-0.12114063342612919,-0.05957870083345574,-1.7579043073229716,-0.45837053934450617,1.4507771462491807,1.036095221232176,1.4507771462491807,1.036095221232176
27,1,B,1.023268985591364,0.30298985249845706,-1.1749675902709145,0.045281960238383046,-15.974025193444373,-3.523243970496478,-7.987012596722186,-1.761621985248239
27,2,A,0.40444735092938255,1.4976450421132723,-0.20478490359698842,0.14862252036629275,2.3524111719752114,-3.0951530357154624,2.3524111719752114,-3.0951530357154624
27,3,B,1.912900021543249,0.6759477981595859,0.3046033064337039,0.016765865747098152,12.963239404909674,8.285143840593761,6.481619702454837,4.142571920296881
27,4,A,1.9143552682275213,2.1040583574040914,0.7034177785943951,0.18565236700720522,-0.7924025296896926,-2.7028420556139965,-0.7924025296896926,-2.7028420556139965
28,0,A,-0.13864713764204645,-0.06411060146583919,-1.7422493067698206,-0.4477606154180736,1.6802229643811173,1.085889564054274,1.6802229643811173,1.085889564054274
28,1,B,1.0111199590588187,0.30335459100157847,-1.2462700722391917,0.03151646647865658,-12.546967593867416,-1.9829535333940125,-6.273483796933708,-0.9914767666970062
28,2,A,0.40251712245201143,1.4989765096651495,-0.1814567527379407,0.11768560955950358,2.313218999834341,-3.0922291256437147,2.313218999834341,-3.0922291256437147
28,3,B,1.9162701355927088,0.6763225854130718,0.36033260211856266,0.054139345940501515,9.328478869037045,6.664248236766543,4.664239434518523,3.3321241183832715
28,4,A,1.9213498258869808,2.105779738971383,0.6955809997490237,0.15876338102023269,-0.7749532393850888,-2.6749551417830895,-0.7749532393850888,-2.6749551417830895
29,0,A,-0.1559856195615256,-0.06853391314181721,-1.7245720156297897,-0.4367247394211855,1.8552352636249083,1.121285635323406,1.8552352636249083,1.121285635323406
29,1,B,0.9983435841465801,0.3036201818280302,-1.301740938286472,0.024776328289874416,-9.64137882504503,-0.713101742119037,-4.820689412522515,-0.3565508710595185
29,2,A,0.40081821587462374,1.4999987543044624,-0.15851842930025561,0.08676642444396254,2.274445687702978,-3.0916078974649874,2.274445687702978,-3.0916078974649874
29,3,B,1.9201066735856203,0.677030585078396,0.3993278206241402,0.08413785964643816,6.269608533194202,5.335157245608075,3.134804266597101,2.6675786228040375
29,4,A,1.9282668882225018,2.107233625024496,0.6879166802547187,0.13212993910458604,-0.7579106594770596,-2.6517332413474555,-0.7579106594770596,-2.6517332413474555
30,0,A,-0.17313857795464224,-0.0728450962542629,-1.7053400515527215,-0.4253845965382058,1.9911575517887328,1.1467429412725847,1.9911575517887328,1.1467429412725847
30,1,B,0.9850851402930892,0.30385011756737595,-1.3440955908244512,0.023703714657175023,-7.300482190146538,0.2840562890397441,-3.650241095073269,0.14202814451987206
30,2,A,0.3993467538660063,1.5007118381540288,-0.13596582637055987,0.05584526848386728,2.23607489823654,-3.0926232945528227,2.23607489823654,-3.0926232945528227
30,3,B,1.9242566920051916,0.6780053426060005,0.424538680817077,0.10821230453310071,3.8147355439783777,4.294620709058091,1.9073677719891888,2.1473103545290453
30,4,A,1.9351081594920752,2.1084223377534745,0.6804196979380506,0.10570728967376208,-0.7414858038571117,-2.6327966448175957,-0.7414858038571117,-2.6327966448175957
31,0,A,-0.19009242059258002,-0.07704160507258133,-1.6848920104641478,-0.4138244325940038,2.0984506659260753,1.1652898475678195,2.0984506659260753,1.1652898475678195
31,1,B,0.9714616723300911,0.3040942561211737,-1.3760616937907533,0.027007707784701407,-5.48595899637422,1.0375409619709481,-2.74297949818711,0.5187704809854741
31,2,A,0.39809889934721254,1.5011156596741397,-0.11379560706717695,0.024909799986394532,2.197968962440189,-3.094470404941214,2.197968962440189,-3.094470404941214
31,3,B,1.9285974472019618,0.679194831169058,0.43886394659105044,0.12772251072158958,1.91537076560964,3.5094617663389096,0.95768538280482,1.7547308831694548
31,4,A,1.9418752821812628,2.1093477708179713,0.6730831119307612,0.07945419559498568,-0.7258313976016838,-2.617822170936463,-0.7258313976016838,-2.617822170936463
32,0,A,-0.2068364181639252,-0.08112158490614298,-1.66347826194351,-0.4021030567181456,2.184299038201585,1.178985327603774,2.184299038201585,1.178985327603774
32,1,B,0.9575639064172742,0.30439027172307,-1.4000819769447836,0.03357213948547433,-4.12215426523856,1.5882317183375294,-2.06107713261928,0.7941158591687647
32,2,A,0.3970708417246628,1.5012100341537566,-0.09200640671245264,-0.006043448416181985,2.1598711085045177,-3.096179275573595,2.1598711085045177,-3.096179275573595
32,3,B,1.9330339709370126,0.6805597928204323,0.444874962301256,0.14383492779793672,0.4890355184738271,2.9355050642013456,0.24451775923691355,1.4677525321006728
32,4,A,1.9485698217306904,2.1100114216653743,0.6658986979430459,0.053332370567438225,-0.7110513999413703,-2.6065428345690544,-0.7110513999413703,-2.6065428345690544
33,0,A,-0.22336198583145023,-0.08508366620694424,-1.641288298005862,-0.3902619534810886,2.2536937493279887,1.1892353198075396,2.2536937493279887,1.1892353198075396
33,1,B,0.9434600327911954,0.3047656989108832,-1.4181972943388743,0.04248626340703221,-3.123972692397786,1.9774178502855106,-1.561986346198893,0.9887089251427553
33,2,A,0.3962587712129635,1.500994790705816,-0.07060000159134217,-0.03700723584213472,2.1214099157171926,-3.0965782096156365,2.1214099157171926,-3.0965782096156365
33,3,B,1.937494946447987,0.6820715297250167,0.4447127521186811,0.1574953577844318,-0.5539195915003067,2.528666930396011,-0.27695979575015334,1.2643334651980056
33,4,A,1.9551932561401237,2.11041441822932,0.6588573840376033,0.027305946940225923,-0.697211381147089,-2.5987418908734248,-0.697211381147089,-2.5987418908734248
34,0,A,-0.23966218412404244,-0.08892682397576475,-1.618469058839661,-0.3783307462438913,2.310154083912235,1.1970061276318509,2.310154083912235,1.1970061276318509
34,1,B,0.9291999605304967,0.3052399969912106,-1.4320361486897526,0.05303306816810682,-2.411569047954126,2.241304054145217,-1.205784523977063,1.1206520270726086
34,2,A,0.39565884169283594,1.500469889436914,-0.049582438343265256,-0.06796135796703906,2.082102733898163,-3.094246215364756,2.082102733898163,-3.094246215364756
34,3,B,1.9419282259793862,0.683709699976121,0.44008710387865024,0.16944247693470582,-1.2963397045086456,2.2501807297123144,-0.6481698522543228,1.1250903648561572
34,4,A,1.9617469694114424,2.1105575406041788,0.6519495868051339,0.0013410140052405595,-0.6843480653476268,-2.594244696124626,-0.6843480653476268,-2.594244696124626
35,0,A,-0.25573136700824345,-0.09265028113182207,-1.59513726230385,-0.3663308805362968,2.3562052232498427,1.2029670138870165,2.3562052232498427,1.2029670138870165
35,1,B,0.9148193098174003,0.3058263602742453,-1.4428562129016609,0.06465916951565731,-1.9164566368111968,2.4091364848750967,-0.9582283184055984,1.2045682424375483
35,2,A,0.3952671224460982,1.4996355635464753,-0.028965141533007777,-0.09886985805304116,2.0413566281537223,-3.0874538018357733,2.0413566281537223,-3.0874538018357733
35,3,B,1.94629668852556,0.6854603792637108,0.4323246849502804,0.1802385801410178,-1.8086278668370355,2.0682605528116724,-0.9043139334185177,1.0341302764058362
35,4,A,1.9682322478762264,2.110441238509425,0.6451654597396161,-0.02459476072407263,-0.6724773477553323,-2.5929102497380123,-0.6724773477553323,-2.5929102497380123
36,0,A,-0.27156492937011945,-0.09625344158649068,-1.571387768064067,-0.3542781209366498,2.393693624706648,1.2075849060423578,2.393693624706648,1.2075849060423578
36,1,B,0.9003428362724635,0.3065331803815238,-1.451604434499354,0.07693999532728257,-1.5828320022669236,2.503193839774174,-0.7914160011334618,1.251596919887087
